date,product_sku,quantity,revenue,channel,region,invoice_no,customer_id,season
23/10/2025,PIST-HERO-100,17,8670,wholesale,dhaka,INV-2025-1363,CUST-0039,pre_winter
07/10/2025,PIST-HONDA-125,11,7040,retail,dhaka,INV-2025-1364,CUST-0049,pre_winter
10/10/2025,PIST-HONDA-125,11,7040,wholesale,rajshahi,INV-2025-1365,CUST-0003,pre_winter
14/10/2025,PIST-HONDA-125,13,8320,retail,dhaka,INV-2025-1366,CUST-0020,pre_winter
19/10/2025,PIST-HONDA-125,7,4480,retail,dhaka,INV-2025-1367,CUST-0006,pre_winter
27/10/2025,PIST-HONDA-125,4,2560,online,khulna,INV-2025-1368,CUST-0037,pre_winter
03/10/2025,GASK-BAJ-100,3,720,wholesale,rajshahi,INV-2025-1369,CUST-0038,pre_winter
08/10/2025,GASK-BAJ-100,33,7920,wholesale,rajshahi,INV-2025-1370,CUST-0006,pre_winter
14/10/2025,GASK-BAJ-100,7,1680,retail,dhaka,INV-2025-1371,CUST-0042,pre_winter
22/10/2025,GASK-BAJ-100,8,1920,wholesale,khulna,INV-2025-1372,CUST-0004,pre_winter
24/10/2025,GASK-BAJ-100,29,6960,retail,sylhet,INV-2025-1373,CUST-0001,pre_winter
03/10/2025,GASK-UNIV-125,3,870,online,dhaka,INV-2025-1374,CUST-0045,pre_winter
09/10/2025,GASK-UNIV-125,21,6090,retail,rangpur,INV-2025-1375,CUST-0049,pre_winter
14/10/2025,GASK-UNIV-125,16,4640,retail,sylhet,INV-2025-1376,CUST-0039,pre_winter
18/10/2025,GASK-UNIV-125,18,5220,wholesale,rajshahi,INV-2025-1377,CUST-0008,pre_winter
24/10/2025,GASK-UNIV-125,4,1160,retail,dhaka,INV-2025-1378,CUST-0009,pre_winter
11/10/2025,CHAIN-428H,4,1400,wholesale,rajshahi,INV-2025-1379,CUST-0034,pre_winter
19/10/2025,CHAIN-428H,23,8050,online,rajshahi,INV-2025-1380,CUST-0013,pre_winter
07/10/2025,CHAIN-420,1,230,retail,dhaka,INV-2025-1381,CUST-0042,pre_winter
14/10/2025,CHAIN-420,23,5290,wholesale,khulna,INV-2025-1382,CUST-0050,pre_winter
25/10/2025,CHAIN-420,17,3910,retail,chittagong,INV-2025-1383,CUST-0019,pre_winter
11/10/2025,FILT-OIL-100,35,3325,retail,dhaka,INV-2025-1384,CUST-0001,pre_winter
22/10/2025,FILT-OIL-100,96,9120,retail,chittagong,INV-2025-1385,CUST-0009,pre_winter
06/10/2025,FILT-OIL-125,26,2860,wholesale,khulna,INV-2025-1386,CUST-0001,pre_winter
12/10/2025,FILT-OIL-125,1,110,retail,khulna,INV-2025-1387,CUST-0043,pre_winter
19/10/2025,FILT-OIL-125,57,6270,retail,chittagong,INV-2025-1388,CUST-0050,pre_winter
22/10/2025,FILT-OIL-125,13,1430,retail,sylhet,INV-2025-1389,CUST-0002,pre_winter
07/10/2025,FILT-AIR-100,93,7626,retail,chittagong,INV-2025-1390,CUST-0049,pre_winter
17/10/2025,FILT-AIR-100,12,984,retail,barishal,INV-2025-1391,CUST-0002,pre_winter
23/10/2025,FILT-AIR-100,26,2132,retail,dhaka,INV-2025-1392,CUST-0048,pre_winter
08/10/2025,FILT-AIR-125,24,2160,wholesale,dhaka,INV-2025-1393,CUST-0031,pre_winter
21/10/2025,FILT-AIR-125,81,7290,retail,dhaka,INV-2025-1394,CUST-0004,pre_winter
08/10/2025,BRKE-PAD-DISC,17,2975,wholesale,chittagong,INV-2025-1395,CUST-0027,pre_winter
21/10/2025,BRKE-PAD-DISC,27,4725,retail,dhaka,INV-2025-1396,CUST-0019,pre_winter
09/10/2025,BRKE-PAD-DRUM,38,5130,wholesale,dhaka,INV-2025-1397,CUST-0019,pre_winter
18/10/2025,BRKE-PAD-DRUM,29,3915,retail,dhaka,INV-2025-1398,CUST-0002,pre_winter
07/10/2025,TIRE-100-18,5,5500,online,sylhet,INV-2025-1399,CUST-0024,pre_winter
08/10/2025,TIRE-100-18,3,3300,wholesale,dhaka,INV-2025-1400,CUST-0016,pre_winter
15/10/2025,TIRE-100-18,3,3300,wholesale,dhaka,INV-2025-1401,CUST-0009,pre_winter
21/10/2025,TIRE-100-18,2,2200,retail,khulna,INV-2025-1402,CUST-0028,pre_winter
27/10/2025,TIRE-100-18,2,2200,retail,dhaka,INV-2025-1403,CUST-0004,pre_winter
11/10/2025,TIRE-100-17,12,11760,retail,dhaka,INV-2025-1404,CUST-0018,pre_winter
22/10/2025,TIRE-100-17,8,7840,retail,rajshahi,INV-2025-1405,CUST-0011,pre_winter
10/10/2025,TIRE-125-18,5,6750,wholesale,dhaka,INV-2025-1406,CUST-0047,pre_winter
21/10/2025,TIRE-125-18,4,5400,retail,dhaka,INV-2025-1407,CUST-0004,pre_winter
05/10/2025,BATT-12V7A,11,16500,online,dhaka,INV-2025-1408,CUST-0019,pre_winter
16/10/2025,BATT-12V7A,9,13500,wholesale,dhaka,INV-2025-1409,CUST-0018,pre_winter
22/10/2025,BATT-12V7A,2,3000,retail,chittagong,INV-2025-1410,CUST-0026,pre_winter
09/10/2025,BATT-12V9A,1,1750,retail,chittagong,INV-2025-1411,CUST-0017,pre_winter
15/10/2025,BATT-12V9A,10,17500,retail,chittagong,INV-2025-1412,CUST-0036,pre_winter
24/10/2025,BATT-12V9A,2,3500,retail,dhaka,INV-2025-1413,CUST-0043,pre_winter
08/10/2025,SPRK-NGK-C4HSA,76,9880,retail,barishal,INV-2025-1414,CUST-0010,pre_winter
15/10/2025,SPRK-NGK-C4HSA,20,2600,wholesale,dhaka,INV-2025-1415,CUST-0034,pre_winter
24/10/2025,SPRK-NGK-C4HSA,102,13260,retail,dhaka,INV-2025-1416,CUST-0031,pre_winter
11/10/2025,SPRK-NGK-BPR6ES,74,10730,retail,dhaka,INV-2025-1417,CUST-0038,pre_winter
18/10/2025,SPRK-NGK-BPR6ES,30,4350,retail,dhaka,INV-2025-1418,CUST-0008,pre_winter
07/10/2025,CABL-CLUTCH-100,14,1750,wholesale,khulna,INV-2025-1419,CUST-0045,pre_winter
09/10/2025,CABL-CLUTCH-100,3,375,wholesale,khulna,INV-2025-1420,CUST-0018,pre_winter
17/10/2025,CABL-CLUTCH-100,5,625,retail,chittagong,INV-2025-1421,CUST-0043,pre_winter
22/10/2025,CABL-CLUTCH-100,1,125,retail,mymensingh,INV-2025-1422,CUST-0012,pre_winter
23/10/2025,CABL-CLUTCH-100,14,1750,wholesale,dhaka,INV-2025-1423,CUST-0033,pre_winter
05/10/2025,CABL-THROT-100,10,1080,wholesale,chittagong,INV-2025-1424,CUST-0027,pre_winter
10/10/2025,CABL-THROT-100,9,972,wholesale,dhaka,INV-2025-1425,CUST-0019,pre_winter
17/10/2025,CABL-THROT-100,8,864,online,dhaka,INV-2025-1426,CUST-0007,pre_winter
25/10/2025,CABL-THROT-100,15,1620,retail,dhaka,INV-2025-1427,CUST-0004,pre_winter
05/10/2025,CABL-SPED-100,4,380,wholesale,dhaka,INV-2025-1428,CUST-0008,pre_winter
14/10/2025,CABL-SPED-100,12,1140,retail,mymensingh,INV-2025-1429,CUST-0001,pre_winter
20/10/2025,CABL-SPED-100,11,1045,wholesale,dhaka,INV-2025-1430,CUST-0017,pre_winter
26/10/2025,CABL-SPED-100,7,665,retail,dhaka,INV-2025-1431,CUST-0043,pre_winter
06/10/2025,BEAR-6201,50,3750,wholesale,chittagong,INV-2025-1432,CUST-0043,pre_winter
13/10/2025,BEAR-6201,55,4125,retail,sylhet,INV-2025-1433,CUST-0043,pre_winter
21/10/2025,BEAR-6201,89,6675,retail,sylhet,INV-2025-1434,CUST-0035,pre_winter
12/10/2025,BEAR-6202,53,4346,wholesale,chittagong,INV-2025-1435,CUST-0050,pre_winter
22/10/2025,BEAR-6202,153,12546,online,chittagong,INV-2025-1436,CUST-0008,pre_winter
07/10/2025,BEAR-6301,27,2430,retail,barishal,INV-2025-1437,CUST-0009,pre_winter
08/10/2025,BEAR-6301,20,1800,retail,dhaka,INV-2025-1438,CUST-0023,pre_winter
13/10/2025,BEAR-6301,15,1350,wholesale,chittagong,INV-2025-1439,CUST-0015,pre_winter
22/10/2025,BEAR-6301,17,1530,retail,chittagong,INV-2025-1440,CUST-0033,pre_winter
26/10/2025,BEAR-6301,27,2430,online,dhaka,INV-2025-1441,CUST-0035,pre_winter
11/10/2025,CLUT-PLATE-100,20,5000,retail,chittagong,INV-2025-1442,CUST-0012,pre_winter
20/10/2025,CLUT-PLATE-100,4,1000,retail,khulna,INV-2025-1443,CUST-0006,pre_winter
05/10/2025,CLUT-PLATE-125,1,290,retail,barishal,INV-2025-1444,CUST-0047,pre_winter
09/10/2025,CLUT-PLATE-125,6,1740,wholesale,rajshahi,INV-2025-1445,CUST-0043,pre_winter
17/10/2025,CLUT-PLATE-125,1,290,retail,rangpur,INV-2025-1446,CUST-0041,pre_winter
21/10/2025,CLUT-PLATE-125,2,580,retail,dhaka,INV-2025-1447,CUST-0023,pre_winter
27/10/2025,CLUT-PLATE-125,8,2320,retail,dhaka,INV-2025-1448,CUST-0006,pre_winter
05/10/2025,ENGN-OIL-10W30,6,1920,retail,rajshahi,INV-2025-1449,CUST-0050,pre_winter
12/10/2025,ENGN-OIL-10W30,24,7680,wholesale,rangpur,INV-2025-1450,CUST-0043,pre_winter
17/10/2025,ENGN-OIL-10W30,28,8960,retail,sylhet,INV-2025-1451,CUST-0019,pre_winter
19/10/2025,ENGN-OIL-10W30,33,10560,online,sylhet,INV-2025-1452,CUST-0027,pre_winter
25/10/2025,ENGN-OIL-10W30,14,4480,retail,rajshahi,INV-2025-1453,CUST-0040,pre_winter
08/10/2025,ENGN-OIL-20W40,24,8400,retail,dhaka,INV-2025-1454,CUST-0010,pre_winter
17/10/2025,ENGN-OIL-20W40,32,11200,retail,chittagong,INV-2025-1455,CUST-0010,pre_winter
23/10/2025,ENGN-OIL-20W40,14,4900,online,dhaka,INV-2025-1456,CUST-0038,pre_winter
05/10/2025,FORK-SEAL-100,3,360,retail,dhaka,INV-2025-1457,CUST-0028,pre_winter
12/10/2025,FORK-SEAL-100,5,600,retail,dhaka,INV-2025-1458,CUST-0031,pre_winter
16/10/2025,FORK-SEAL-100,1,120,online,dhaka,INV-2025-1459,CUST-0034,pre_winter
22/10/2025,FORK-SEAL-100,12,1440,wholesale,chittagong,INV-2025-1460,CUST-0028,pre_winter
27/10/2025,FORK-SEAL-100,12,1440,wholesale,dhaka,INV-2025-1461,CUST-0006,pre_winter
06/10/2025,SHCK-REAR-100,4,3120,retail,sylhet,INV-2025-1462,CUST-0014,pre_winter
15/10/2025,SHCK-REAR-100,1,780,retail,rajshahi,INV-2025-1463,CUST-0014,pre_winter
25/10/2025,SHCK-REAR-100,4,3120,retail,chittagong,INV-2025-1464,CUST-0001,pre_winter
05/10/2025,HEAD-LED-H4,1,520,wholesale,rajshahi,INV-2025-1465,CUST-0011,pre_winter
16/10/2025,HEAD-LED-H4,5,2600,online,dhaka,INV-2025-1466,CUST-0049,pre_winter
23/10/2025,HEAD-LED-H4,10,5200,retail,dhaka,INV-2025-1467,CUST-0008,pre_winter
07/10/2025,HEAD-HALO-H4,9,2160,retail,rajshahi,INV-2025-1468,CUST-0048,pre_winter
11/10/2025,HEAD-HALO-H4,1,240,wholesale,dhaka,INV-2025-1469,CUST-0045,pre_winter
16/10/2025,HEAD-HALO-H4,6,1440,wholesale,dhaka,INV-2025-1470,CUST-0049,pre_winter
18/10/2025,HEAD-HALO-H4,8,1920,retail,chittagong,INV-2025-1471,CUST-0035,pre_winter
26/10/2025,HEAD-HALO-H4,1,240,wholesale,rangpur,INV-2025-1472,CUST-0026,pre_winter
09/10/2025,TAIL-UNIV-A,8,1560,wholesale,khulna,INV-2025-1473,CUST-0026,pre_winter
13/10/2025,TAIL-UNIV-A,6,1170,online,sylhet,INV-2025-1474,CUST-0035,pre_winter
22/10/2025,TAIL-UNIV-A,22,4290,wholesale,chittagong,INV-2025-1475,CUST-0040,pre_winter
09/10/2025,MIRR-ROUND-10,28,2184,retail,rangpur,INV-2025-1476,CUST-0020,pre_winter
16/10/2025,MIRR-ROUND-10,23,1794,online,sylhet,INV-2025-1477,CUST-0021,pre_winter
23/10/2025,MIRR-ROUND-10,28,2184,retail,dhaka,INV-2025-1478,CUST-0021,pre_winter
12/10/2025,HDLB-RAISED-22,2,580,wholesale,dhaka,INV-2025-1479,CUST-0031,pre_winter
19/10/2025,HDLB-RAISED-22,14,4060,retail,mymensingh,INV-2025-1480,CUST-0025,pre_winter
08/10/2025,SEAT-COMM-100,12,4200,retail,sylhet,INV-2025-1481,CUST-0039,pre_winter
21/10/2025,SEAT-COMM-100,2,700,wholesale,chittagong,INV-2025-1482,CUST-0026,pre_winter
06/10/2025,TANK-FUEL-10L,1,1550,retail,dhaka,INV-2025-1483,CUST-0002,pre_winter
12/10/2025,TANK-FUEL-10L,2,3100,wholesale,chittagong,INV-2025-1484,CUST-0020,pre_winter
20/10/2025,TANK-FUEL-10L,1,1550,retail,khulna,INV-2025-1485,CUST-0038,pre_winter
22/10/2025,TANK-FUEL-10L,1,1550,retail,dhaka,INV-2025-1486,CUST-0025,pre_winter
07/10/2025,EXHS-BAJ-100,3,2160,retail,rajshahi,INV-2025-1487,CUST-0001,pre_winter
13/10/2025,EXHS-BAJ-100,3,2160,online,khulna,INV-2025-1488,CUST-0021,pre_winter
16/10/2025,EXHS-BAJ-100,2,1440,retail,chittagong,INV-2025-1489,CUST-0049,pre_winter
24/10/2025,EXHS-BAJ-100,2,1440,wholesale,chittagong,INV-2025-1490,CUST-0002,pre_winter
08/10/2025,CARB-KEI-VM17,2,2400,wholesale,dhaka,INV-2025-1491,CUST-0017,pre_winter
10/10/2025,CARB-KEI-VM17,2,2400,online,rajshahi,INV-2025-1492,CUST-0009,pre_winter
19/10/2025,CARB-KEI-VM17,1,1200,retail,khulna,INV-2025-1493,CUST-0027,pre_winter
23/10/2025,CARB-KEI-VM17,1,1200,retail,dhaka,INV-2025-1494,CUST-0007,pre_winter
05/11/2025,PIST-BAJ-100,19,11020,retail,dhaka,INV-2025-1495,CUST-0049,winter
11/11/2025,PIST-BAJ-100,11,6380,retail,rajshahi,INV-2025-1496,CUST-0031,winter
16/11/2025,PIST-BAJ-100,28,16240,retail,sylhet,INV-2025-1497,CUST-0026,winter
23/11/2025,PIST-BAJ-100,1,580,retail,dhaka,INV-2025-1498,CUST-0005,winter
08/11/2025,PIST-BAJ-150,7,5740,online,dhaka,INV-2025-1499,CUST-0033,winter
18/11/2025,PIST-BAJ-150,25,20500,retail,khulna,INV-2025-1500,CUST-0034,winter
12/11/2025,PIST-HERO-100,1,510,wholesale,dhaka,INV-2025-1501,CUST-0026,winter
18/11/2025,PIST-HERO-100,82,41820,retail,chittagong,INV-2025-1502,CUST-0036,winter
10/11/2025,PIST-HONDA-125,9,5760,online,rangpur,INV-2025-1503,CUST-0018,winter
21/11/2025,PIST-HONDA-125,32,20480,online,chittagong,INV-2025-1504,CUST-0027,winter
06/11/2025,GASK-BAJ-100,54,12960,retail,chittagong,INV-2025-1505,CUST-0049,winter
13/11/2025,GASK-BAJ-100,35,8400,retail,barishal,INV-2025-1506,CUST-0028,winter
21/11/2025,GASK-BAJ-100,12,2880,wholesale,dhaka,INV-2025-1507,CUST-0025,winter
09/11/2025,GASK-UNIV-125,41,11890,online,mymensingh,INV-2025-1508,CUST-0012,winter
20/11/2025,GASK-UNIV-125,32,9280,retail,dhaka,INV-2025-1509,CUST-0036,winter
07/11/2025,CHAIN-428H,8,2800,retail,sylhet,INV-2025-1510,CUST-0020,winter
13/11/2025,CHAIN-428H,14,4900,retail,sylhet,INV-2025-1511,CUST-0030,winter
20/11/2025,CHAIN-428H,6,2100,retail,dhaka,INV-2025-1512,CUST-0013,winter
09/11/2025,CHAIN-420,5,1150,wholesale,dhaka,INV-2025-1513,CUST-0049,winter
21/11/2025,CHAIN-420,39,8970,online,rajshahi,INV-2025-1514,CUST-0044,winter
11/11/2025,FILT-OIL-100,60,5700,retail,dhaka,INV-2025-1515,CUST-0042,winter
19/11/2025,FILT-OIL-100,119,11305,retail,sylhet,INV-2025-1516,CUST-0011,winter
07/11/2025,FILT-OIL-125,25,2750,wholesale,rangpur,INV-2025-1517,CUST-0017,winter
08/11/2025,FILT-OIL-125,30,3300,wholesale,dhaka,INV-2025-1518,CUST-0003,winter
13/11/2025,FILT-OIL-125,33,3630,online,dhaka,INV-2025-1519,CUST-0015,winter
22/11/2025,FILT-OIL-125,13,1430,wholesale,dhaka,INV-2025-1520,CUST-0010,winter
26/11/2025,FILT-OIL-125,1,110,online,dhaka,INV-2025-1521,CUST-0022,winter
08/11/2025,FILT-AIR-100,1,82,retail,chittagong,INV-2025-1522,CUST-0005,winter
10/11/2025,FILT-AIR-100,50,4100,retail,khulna,INV-2025-1523,CUST-0012,winter
19/11/2025,FILT-AIR-100,50,4100,retail,dhaka,INV-2025-1524,CUST-0043,winter
25/11/2025,FILT-AIR-100,46,3772,retail,rangpur,INV-2025-1525,CUST-0028,winter
08/11/2025,FILT-AIR-125,31,2790,wholesale,dhaka,INV-2025-1526,CUST-0036,winter
17/11/2025,FILT-AIR-125,34,3060,wholesale,dhaka,INV-2025-1527,CUST-0042,winter
24/11/2025,FILT-AIR-125,26,2340,wholesale,rajshahi,INV-2025-1528,CUST-0043,winter
12/11/2025,BRKE-PAD-DISC,12,2100,online,sylhet,INV-2025-1529,CUST-0048,winter
22/11/2025,BRKE-PAD-DISC,38,6650,wholesale,dhaka,INV-2025-1530,CUST-0038,winter
07/11/2025,BRKE-PAD-DRUM,28,3780,retail,chittagong,INV-2025-1531,CUST-0031,winter
15/11/2025,BRKE-PAD-DRUM,24,3240,wholesale,dhaka,INV-2025-1532,CUST-0044,winter
23/11/2025,BRKE-PAD-DRUM,19,2565,retail,dhaka,INV-2025-1533,CUST-0003,winter
04/11/2025,TIRE-100-18,7,7700,wholesale,dhaka,INV-2025-1534,CUST-0007,winter
12/11/2025,TIRE-100-18,2,2200,retail,dhaka,INV-2025-1535,CUST-0042,winter
16/11/2025,TIRE-100-18,1,1100,retail,sylhet,INV-2025-1536,CUST-0026,winter
19/11/2025,TIRE-100-18,2,2200,retail,barishal,INV-2025-1537,CUST-0037,winter
27/11/2025,TIRE-100-18,5,5500,retail,dhaka,INV-2025-1538,CUST-0033,winter
06/11/2025,TIRE-100-17,4,3920,retail,barishal,INV-2025-1539,CUST-0045,winter
14/11/2025,TIRE-100-17,2,1960,retail,chittagong,INV-2025-1540,CUST-0025,winter
21/11/2025,TIRE-100-17,16,15680,online,dhaka,INV-2025-1541,CUST-0033,winter
03/11/2025,TIRE-125-18,4,5400,retail,dhaka,INV-2025-1542,CUST-0016,winter
10/11/2025,TIRE-125-18,1,1350,retail,sylhet,INV-2025-1543,CUST-0033,winter
13/11/2025,TIRE-125-18,3,4050,wholesale,rajshahi,INV-2025-1544,CUST-0018,winter
19/11/2025,TIRE-125-18,3,4050,wholesale,chittagong,INV-2025-1545,CUST-0036,winter
27/11/2025,TIRE-125-18,1,1350,retail,sylhet,INV-2025-1546,CUST-0020,winter
04/11/2025,BATT-12V7A,10,15000,wholesale,dhaka,INV-2025-1547,CUST-0018,winter
13/11/2025,BATT-12V7A,10,15000,online,rangpur,INV-2025-1548,CUST-0038,winter
19/11/2025,BATT-12V7A,1,1500,wholesale,dhaka,INV-2025-1549,CUST-0022,winter
23/11/2025,BATT-12V7A,2,3000,wholesale,dhaka,INV-2025-1550,CUST-0028,winter
03/11/2025,BATT-12V9A,3,5250,wholesale,khulna,INV-2025-1551,CUST-0007,winter
08/11/2025,BATT-12V9A,1,1750,wholesale,dhaka,INV-2025-1552,CUST-0038,winter
14/11/2025,BATT-12V9A,1,1750,wholesale,dhaka,INV-2025-1553,CUST-0003,winter
20/11/2025,BATT-12V9A,5,8750,retail,chittagong,INV-2025-1554,CUST-0050,winter
23/11/2025,BATT-12V9A,7,12250,retail,chittagong,INV-2025-1555,CUST-0027,winter
07/11/2025,SPRK-NGK-C4HSA,50,6500,retail,chittagong,INV-2025-1556,CUST-0015,winter
11/11/2025,SPRK-NGK-C4HSA,34,4420,wholesale,chittagong,INV-2025-1557,CUST-0034,winter
19/11/2025,SPRK-NGK-C4HSA,66,8580,wholesale,barishal,INV-2025-1558,CUST-0031,winter
26/11/2025,SPRK-NGK-C4HSA,51,6630,wholesale,chittagong,INV-2025-1559,CUST-0042,winter
12/11/2025,SPRK-NGK-BPR6ES,65,9425,retail,dhaka,INV-2025-1560,CUST-0005,winter
21/11/2025,SPRK-NGK-BPR6ES,66,9570,online,chittagong,INV-2025-1561,CUST-0002,winter
07/11/2025,CABL-CLUTCH-100,5,625,wholesale,chittagong,INV-2025-1562,CUST-0012,winter
16/11/2025,CABL-CLUTCH-100,38,4750,retail,dhaka,INV-2025-1563,CUST-0006,winter
24/11/2025,CABL-CLUTCH-100,6,750,retail,chittagong,INV-2025-1564,CUST-0037,winter
09/11/2025,CABL-THROT-100,23,2484,retail,chittagong,INV-2025-1565,CUST-0046,winter
15/11/2025,CABL-THROT-100,19,2052,wholesale,dhaka,INV-2025-1566,CUST-0032,winter
20/11/2025,CABL-THROT-100,9,972,wholesale,dhaka,INV-2025-1567,CUST-0005,winter
06/11/2025,CABL-SPED-100,6,570,retail,dhaka,INV-2025-1568,CUST-0031,winter
16/11/2025,CABL-SPED-100,13,1235,wholesale,dhaka,INV-2025-1569,CUST-0029,winter
22/11/2025,CABL-SPED-100,13,1235,wholesale,dhaka,INV-2025-1570,CUST-0017,winter
06/11/2025,BEAR-6201,43,3225,wholesale,dhaka,INV-2025-1571,CUST-0009,winter
12/11/2025,BEAR-6201,21,1575,wholesale,dhaka,INV-2025-1572,CUST-0009,winter
19/11/2025,BEAR-6201,133,9975,retail,khulna,INV-2025-1573,CUST-0001,winter
22/11/2025,BEAR-6201,56,4200,retail,rajshahi,INV-2025-1574,CUST-0047,winter
04/11/2025,BEAR-6202,24,1968,online,chittagong,INV-2025-1575,CUST-0040,winter
09/11/2025,BEAR-6202,74,6068,wholesale,dhaka,INV-2025-1576,CUST-0018,winter
15/11/2025,BEAR-6202,37,3034,retail,dhaka,INV-2025-1577,CUST-0034,winter
21/11/2025,BEAR-6202,30,2460,online,sylhet,INV-2025-1578,CUST-0034,winter
24/11/2025,BEAR-6202,6,492,wholesale,dhaka,INV-2025-1579,CUST-0046,winter
11/11/2025,BEAR-6301,32,2880,wholesale,barishal,INV-2025-1580,CUST-0024,winter
22/11/2025,BEAR-6301,98,8820,retail,dhaka,INV-2025-1581,CUST-0023,winter
08/11/2025,CLUT-PLATE-100,5,1250,retail,dhaka,INV-2025-1582,CUST-0007,winter
22/11/2025,CLUT-PLATE-100,28,7000,wholesale,mymensingh,INV-2025-1583,CUST-0021,winter
10/11/2025,CLUT-PLATE-125,18,5220,online,rangpur,INV-2025-1584,CUST-0029,winter
19/11/2025,CLUT-PLATE-125,1,290,wholesale,dhaka,INV-2025-1585,CUST-0013,winter
03/11/2025,ENGN-OIL-10W30,4,1280,wholesale,rajshahi,INV-2025-1586,CUST-0015,winter
12/11/2025,ENGN-OIL-10W30,22,7040,retail,khulna,INV-2025-1587,CUST-0037,winter
17/11/2025,ENGN-OIL-10W30,15,4800,retail,chittagong,INV-2025-1588,CUST-0036,winter
20/11/2025,ENGN-OIL-10W30,1,320,online,chittagong,INV-2025-1589,CUST-0027,winter
27/11/2025,ENGN-OIL-10W30,49,15680,wholesale,dhaka,INV-2025-1590,CUST-0018,winter
12/11/2025,ENGN-OIL-20W40,32,11200,online,barishal,INV-2025-1591,CUST-0013,winter
22/11/2025,ENGN-OIL-20W40,58,20300,wholesale,khulna,INV-2025-1592,CUST-0006,winter
09/11/2025,FORK-SEAL-100,3,360,wholesale,rajshahi,INV-2025-1593,CUST-0026,winter
20/11/2025,FORK-SEAL-100,27,3240,retail,dhaka,INV-2025-1594,CUST-0030,winter
07/11/2025,SHCK-REAR-100,5,3900,online,dhaka,INV-2025-1595,CUST-0027,winter
17/11/2025,SHCK-REAR-100,3,2340,retail,chittagong,INV-2025-1596,CUST-0018,winter
21/11/2025,SHCK-REAR-100,4,3120,retail,mymensingh,INV-2025-1597,CUST-0048,winter
07/11/2025,HEAD-LED-H4,7,3640,wholesale,chittagong,INV-2025-1598,CUST-0012,winter
15/11/2025,HEAD-LED-H4,3,1560,retail,dhaka,INV-2025-1599,CUST-0041,winter
24/11/2025,HEAD-LED-H4,8,4160,retail,rangpur,INV-2025-1600,CUST-0009,winter
04/11/2025,HEAD-HALO-H4,6,1440,retail,sylhet,INV-2025-1601,CUST-0024,winter
13/11/2025,HEAD-HALO-H4,8,1920,retail,rangpur,INV-2025-1602,CUST-0037,winter
18/11/2025,HEAD-HALO-H4,8,1920,wholesale,dhaka,INV-2025-1603,CUST-0039,winter
25/11/2025,HEAD-HALO-H4,5,1200,online,dhaka,INV-2025-1604,CUST-0050,winter
08/11/2025,TAIL-UNIV-A,16,3120,retail,dhaka,INV-2025-1605,CUST-0006,winter
22/11/2025,TAIL-UNIV-A,22,4290,retail,mymensingh,INV-2025-1606,CUST-0033,winter
09/11/2025,MIRR-ROUND-10,42,3276,wholesale,khulna,INV-2025-1607,CUST-0029,winter
20/11/2025,MIRR-ROUND-10,48,3744,retail,sylhet,INV-2025-1608,CUST-0045,winter
09/11/2025,HDLB-RAISED-22,6,1740,online,khulna,INV-2025-1609,CUST-0045,winter
20/11/2025,HDLB-RAISED-22,8,2320,wholesale,rangpur,INV-2025-1610,CUST-0001,winter
07/11/2025,SEAT-COMM-100,1,350,retail,dhaka,INV-2025-1611,CUST-0045,winter
13/11/2025,SEAT-COMM-100,7,2450,retail,barishal,INV-2025-1612,CUST-0008,winter
20/11/2025,SEAT-COMM-100,7,2450,online,dhaka,INV-2025-1613,CUST-0012,winter
04/11/2025,TANK-FUEL-10L,2,3100,retail,rangpur,INV-2025-1614,CUST-0049,winter
13/11/2025,TANK-FUEL-10L,2,3100,retail,chittagong,INV-2025-1615,CUST-0009,winter
18/11/2025,TANK-FUEL-10L,1,1550,wholesale,chittagong,INV-2025-1616,CUST-0023,winter
22/11/2025,TANK-FUEL-10L,1,1550,wholesale,rajshahi,INV-2025-1617,CUST-0024,winter
08/11/2025,EXHS-BAJ-100,4,2880,retail,dhaka,INV-2025-1618,CUST-0047,winter
15/11/2025,EXHS-BAJ-100,5,3600,wholesale,dhaka,INV-2025-1619,CUST-0038,winter
24/11/2025,EXHS-BAJ-100,1,720,retail,dhaka,INV-2025-1620,CUST-0009,winter
07/11/2025,CARB-KEI-VM17,2,2400,wholesale,chittagong,INV-2025-1621,CUST-0007,winter
13/11/2025,CARB-KEI-VM17,2,2400,online,rangpur,INV-2025-1622,CUST-0022,winter
20/11/2025,CARB-KEI-VM17,3,3600,wholesale,barishal,INV-2025-1623,CUST-0012,winter
06/12/2025,PIST-BAJ-100,9,5220,retail,dhaka,INV-2025-1624,CUST-0027,winter
11/12/2025,PIST-BAJ-100,20,11600,wholesale,rangpur,INV-2025-1625,CUST-0037,winter
16/12/2025,PIST-BAJ-100,25,14500,retail,dhaka,INV-2025-1626,CUST-0037,winter
24/12/2025,PIST-BAJ-100,19,11020,online,chittagong,INV-2025-1627,CUST-0036,winter
06/12/2025,PIST-BAJ-150,10,8200,wholesale,sylhet,INV-2025-1628,CUST-0019,winter
12/12/2025,PIST-BAJ-150,7,5740,wholesale,dhaka,INV-2025-1629,CUST-0024,winter
15/12/2025,PIST-BAJ-150,1,820,retail,khulna,INV-2025-1630,CUST-0026,winter
19/12/2025,PIST-BAJ-150,10,8200,retail,chittagong,INV-2025-1631,CUST-0011,winter
